customer_id,recency,frequency,monetary,cluster_label
14299,0.021447721179624665,3.75,1.6742549943585316,3
18259,0.064343163538874,0.0,1.2822914790127908,0
17676,0.010723860589812333,1.0,0.5576577003669324,0
16679,0.9812332439678284,-0.5,-0.39315817918061235,0
18269,0.9597855227882037,-0.25,-0.3862177511875528,0
12766,0.00804289544235925,1.0,4.810175501806218,3
15298,0.005361930294906166,2.75,2.3711422313665627,3
18193,0.40214477211796246,0.0,-0.33004200286340063,0
13523,0.08847184986595175,0.75,2.3569427983578115,0
12870,0.9812332439678284,-0.5,-0.5028776228085978,0
15005,0.040214477211796246,8.0,4.196429282537997,3
15581,0.32171581769436997,2.75,2.1101138723226733,0
15680,0.02412868632707775,0.0,0.5200428561947112,0
13649,0.6863270777479893,-0.25,-0.22867382832870325,0
17894,0.19034852546916892,1.25,0.3578188851700499,0
